Report Date	Sales Date	Quantity	Price	Subtotal	Isrc	Barcode	CDBabySku	Album Name	Artist Name	Track Name	Partner Name	Transaction Type	Delivery Country
2022-01-13	2021-12-20	1	3.65	3.65	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	FR
2022-01-13	2021-12-20	2	1.757	3.514	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Amazon US Premium Service	Stream	SE
2022-01-13	2021-12-20	1	0.775	0.775	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	SG
2022-01-13	2021-12-20	2	3.586	7.172	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	iTunes - Apple Music – US	Stream	CZ
2022-01-13	2021-12-20	1	0.82	0.82	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Tidal	Stream	SA
2022-01-13	2021-12-20	1	3.594	3.594	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	CA
2022-01-13	2021-12-20	1	0.767	0.767	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	RO
2022-01-13	2021-12-20	2	1.682	3.363	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Stream	SA
2022-01-14	2021-12-21	2	3.644	7.288	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	MX
2022-01-14	2021-12-21	2	0.824	1.647	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	DE
2022-01-14	2021-12-21	2	6.412	12.823	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	YouTube Music	Stream	FR
2022-01-14	2021-12-21	2	1.739	3.478	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Stream	EG
2022-01-14	2021-12-21	2	6.399	12.797	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	HR
2022-01-14	2021-12-21	2	6.434	12.867	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	BE
2022-01-14	2021-12-21	1	0.489	0.489	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Spotify	Stream	NL
2022-01-14	2021-12-21	1	0.781	0.781	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Tidal	Stream	KG
2022-01-14	2021-12-21	1	6.411	6.411	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	YouTube Music	Stream	UA
2022-01-14	2021-12-21	1	0.783	0.783	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Tidal	Stream	CA
2022-01-14	2021-12-21	2	6.413	12.825	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	GE
2022-01-14	2021-12-21	2	1.715	3.43	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Amazon US Premium Service	Download	MY
2022-01-14	2021-12-21	1	0.515	0.515	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	Spotify	Stream	BE
2022-01-14	2021-12-21	2	0.805	1.61	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	BE
2022-01-14	2021-12-21	1	0.463	0.463	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	Spotify	Stream	CR
2022-01-15	2021-12-22	1	1.736	1.736	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Download	CO
2022-01-15	2021-12-22	1	1.734	1.734	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Stream	EG
2022-01-15	2021-12-22	1	3.596	3.596	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	iTunes - Apple Music – US	Stream	NL
2022-01-15	2021-12-22	1	1.682	1.682	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Download	IL
2022-01-15	2021-12-22	2	3.647	7.293	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	CA
2022-01-15	2021-12-22	2	6.359	12.717	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	YouTube Music	Stream	BE
2022-01-15	2021-12-22	2	0.445	0.89	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Spotify	Stream	SG
2022-01-15	2021-12-22	1	6.44	6.44	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	YouTube Music	Stream	CH
2022-01-15	2021-12-22	2	0.777	1.554	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	LT
2022-01-15	2021-12-22	2	3.653	7.305	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	CO
2022-01-15	2021-12-22	2	0.774	1.548	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	FR
2022-01-15	2021-12-22	2	6.346	12.693	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	YouTube Music	Stream	UK
2022-01-15	2021-12-22	1	1.74	1.74	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Stream	JP
2022-01-15	2021-12-22	1	0.781	0.781	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	MY
2022-01-15	2021-12-22	1	1.803	1.803	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Amazon US Premium Service	Stream	LV
2022-01-15	2021-12-22	1	0.438	0.438	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	Spotify	Stream	NL
2022-01-15	2021-12-22	1	0.438	0.438	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	CH
2022-01-15	2021-12-22	2	0.477	0.954	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	Spotify	Stream	CA
2022-01-16	2021-12-23	2	0.817	1.634	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	CY
2022-01-16	2021-12-23	2	3.568	7.136	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	iTunes - Apple Music – US	Stream	IL
2022-01-16	2021-12-23	1	3.621	3.621	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	RU
2022-01-16	2021-12-23	2	0.803	1.606	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	EG
2022-01-16	2021-12-23	1	6.434	6.434	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	JP
2022-01-16	2021-12-23	1	0.489	0.489	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Spotify	Stream	GB
2022-01-18	2021-12-25	1	3.621	3.621	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	iTunes - Apple Music – US	Stream	AE
2022-01-18	2021-12-25	2	0.772	1.544	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Tidal	Stream	CR
2022-01-18	2021-12-25	1	1.783	1.783	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Stream	UA
2022-01-18	2021-12-25	1	0.836	0.836	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Tidal	Stream	LT
2022-01-18	2021-12-25	2	1.712	3.423	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Download	LV
2022-01-18	2021-12-25	2	6.406	12.812	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	UK
2022-01-18	2021-12-25	1	0.738	0.738	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	Tidal	Stream	BG
2022-01-18	2021-12-25	2	1.783	3.566	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Stream	SG
2022-01-18	2021-12-25	2	3.599	7.199	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	CA
2022-01-18	2021-12-25	1	0.82	0.82	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Tidal	Stream	HK
2022-01-18	2021-12-25	1	0.484	0.484	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	UA
2022-01-18	2021-12-25	1	0.487	0.487	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Spotify	Stream	BG
2022-01-18	2021-12-25	2	3.644	7.289	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	GE
2022-01-18	2021-12-25	2	1.745	3.491	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Stream	SA
2022-01-18	2021-12-25	1	0.806	0.806	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	Tidal	Stream	LV
2022-01-18	2021-12-25	2	3.633	7.265	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	LV
2022-01-18	2021-12-25	2	0.794	1.588	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	CA
2022-01-18	2021-12-25	1	0.818	0.818	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	CY
2022-01-18	2021-12-25	1	6.371	6.371	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	CR
2022-01-19	2021-12-26	1	1.659	1.659	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Amazon US Premium Service	Download	US
2022-01-19	2021-12-26	2	3.641	7.282	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	RU
2022-01-19	2021-12-26	2	0.816	1.632	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	CA
2022-01-19	2021-12-26	1	0.539	0.539	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	LT
2022-01-19	2021-12-26	1	0.496	0.496	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	CR
2022-01-19	2021-12-26	2	3.605	7.21	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	iTunes - Apple Music – US	Stream	LV
2022-01-19	2021-12-26	2	3.647	7.294	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	iTunes - Apple Music – US	Stream	GB
2022-01-19	2021-12-26	2	0.778	1.556	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	UK
2022-01-19	2021-12-26	2	0.522	1.045	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	Spotify	Stream	FR
2022-01-19	2021-12-26	2	3.607	7.213	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	iTunes - Apple Music – US	Stream	CO
2022-01-19	2021-12-26	2	0.8	1.599	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	US
2022-01-19	2021-12-26	2	0.772	1.544	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	Tidal	Stream	NL
2022-01-19	2021-12-26	2	0.769	1.539	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Tidal	Stream	GE
2022-01-19	2021-12-26	1	0.766	0.766	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	MY
2022-01-19	2021-12-26	1	0.503	0.503	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Spotify	Stream	RO
2022-01-19	2021-12-26	1	1.757	1.757	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Amazon US Premium Service	Download	DE
2022-01-19	2021-12-26	2	6.365	12.731	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	BE
2022-01-19	2021-12-26	1	6.36	6.36	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	MY
2022-01-20	2021-12-27	1	1.763	1.763	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Stream	CY
2022-01-20	2021-12-27	2	0.818	1.635	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	RO
2022-01-20	2021-12-27	1	3.625	3.625	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	iTunes - Apple Music – US	Stream	JP
2022-01-20	2021-12-27	2	3.656	7.311	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	iTunes - Apple Music – US	Stream	ZA
2022-01-20	2021-12-27	1	0.795	0.795	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	KR
2022-01-20	2021-12-27	1	6.383	6.383	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	YouTube Music	Stream	CA
2022-01-20	2021-12-27	2	0.856	1.712	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	MX
2022-01-20	2021-12-27	2	0.812	1.625	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Tidal	Stream	UK
2022-01-20	2021-12-27	1	6.405	6.405	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	YouTube Music	Stream	JP
2022-01-20	2021-12-27	1	3.664	3.664	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	RO
2022-01-20	2021-12-27	1	6.401	6.401	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	YouTube Music	Stream	GB
2022-01-20	2021-12-27	1	0.783	0.783	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	GE
2022-01-20	2021-12-27	2	0.773	1.546	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	BG
2022-01-20	2021-12-27	1	0.503	0.503	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Spotify	Stream	GB
2022-01-20	2021-12-27	1	1.689	1.689	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	Amazon US Premium Service	Download	JP
2022-01-21	2021-12-28	1	1.712	1.712	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Amazon US Premium Service	Stream	KG
2022-01-21	2021-12-28	2	0.78	1.56	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	UK
2022-01-21	2021-12-28	2	0.75	1.499	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Tidal	Stream	KG
2022-01-21	2021-12-28	2	0.788	1.576	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	Tidal	Stream	CR
2022-01-21	2021-12-28	1	1.716	1.716	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Stream	CO
2022-01-21	2021-12-28	1	0.487	0.487	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Spotify	Stream	HR
2022-01-21	2021-12-28	2	0.8	1.6	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Tidal	Stream	LT
2022-01-21	2021-12-28	1	0.44	0.44	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Spotify	Stream	CO
2022-01-21	2021-12-28	2	1.716	3.432	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Amazon US Premium Service	Stream	FR
2022-01-21	2021-12-28	2	3.68	7.361	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	CA
2022-01-21	2021-12-28	1	1.756	1.756	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Download	AU
2022-01-21	2021-12-28	2	3.617	7.233	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	iTunes - Apple Music – US	Stream	NL
2022-01-21	2021-12-28	2	6.377	12.755	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	SG
2022-01-21	2021-12-28	2	0.785	1.569	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Tidal	Stream	SG
2022-01-21	2021-12-28	2	6.404	12.808	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	YouTube Music	Stream	CH
2022-01-23	2021-12-30	1	3.642	3.642	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	IL
2022-01-23	2021-12-30	1	3.606	3.606	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	AE
2022-01-23	2021-12-30	2	6.403	12.805	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	AE
2022-01-23	2021-12-30	2	0.831	1.662	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	AU
2022-01-23	2021-12-30	1	0.491	0.491	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	Spotify	Stream	CY
2022-01-23	2021-12-30	2	0.483	0.966	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	DE
2022-01-23	2021-12-30	2	0.431	0.861	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	SE
2022-01-23	2021-12-30	2	3.659	7.318	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	iTunes - Apple Music – US	Stream	CA
2022-01-23	2021-12-30	1	6.432	6.432	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	YouTube Music	Stream	ZA
2022-01-23	2021-12-30	2	3.647	7.293	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	EG
2022-01-23	2021-12-30	2	6.388	12.776	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	YouTube Music	Stream	LV
2022-01-23	2021-12-30	1	0.772	0.772	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Tidal	Stream	LV
2022-01-23	2021-12-30	1	0.858	0.858	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	DE
2022-01-23	2021-12-30	1	1.713	1.713	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Amazon US Premium Service	Download	GB
2022-01-23	2021-12-30	1	3.66	3.66	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	ZA
2022-01-23	2021-12-30	2	6.367	12.735	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	JP
2022-01-23	2021-12-30	1	6.376	6.376	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	YouTube Music	Stream	JP
2022-01-24	2021-12-31	2	0.49	0.98	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	Spotify	Stream	SG
2022-01-24	2021-12-31	1	0.48	0.48	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	Spotify	Stream	GB
2022-01-24	2021-12-31	2	0.476	0.952	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Spotify	Stream	EG
2022-01-24	2021-12-31	2	3.582	7.164	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	IL
2022-01-24	2021-12-31	1	3.597	3.597	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	iTunes - Apple Music – US	Stream	UK
2022-01-24	2021-12-31	1	3.637	3.637	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	IL
2022-01-24	2021-12-31	1	1.769	1.769	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	Amazon US Premium Service	Stream	DE
2022-01-24	2021-12-31	2	3.626	7.253	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	iTunes - Apple Music – US	Stream	BE
2022-01-24	2021-12-31	2	0.493	0.985	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	DE
2022-01-24	2021-12-31	1	6.401	6.401	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	YouTube Music	Stream	HR
2022-01-24	2021-12-31	2	1.705	3.41	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	Amazon US Premium Service	Stream	BE
2022-01-24	2021-12-31	1	1.741	1.741	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	Amazon US Premium Service	Stream	RO
2022-01-24	2021-12-31	1	3.648	3.648	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	iTunes - Apple Music – US	Stream	RO
2022-01-24	2021-12-31	1	0.464	0.464	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Spotify	Stream	SE
2022-01-25	2022-01-01	2	0.835	1.669	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Tidal	Stream	LT
2022-01-25	2022-01-01	1	1.728	1.728	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Amazon US Premium Service	Stream	CH
2022-01-25	2022-01-01	2	0.803	1.606	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Tidal	Stream	ZA
2022-01-25	2022-01-01	2	0.303	0.606	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Spotify	Stream	LT
2022-01-25	2022-01-01	1	0.723	0.723	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Tidal	Stream	ZA
2022-01-25	2022-01-01	1	6.786	6.786	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	NL
2022-01-25	2022-01-01	1	0.392	0.392	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Spotify	Stream	RU
2022-01-25	2022-01-01	2	3.662	7.324	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	iTunes - Apple Music – US	Stream	US
2022-01-25	2022-01-01	1	0.826	0.826	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Tidal	Stream	KG
2022-01-25	2022-01-01	2	1.749	3.499	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Download	US
2022-01-25	2022-01-01	1	0.694	0.694	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	JP
2022-01-25	2022-01-01	2	3.647	7.294	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	iTunes - Apple Music – US	Stream	HR
2022-01-25	2022-01-01	2	0.792	1.584	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Tidal	Stream	SG
2022-01-25	2022-01-01	2	3.655	7.311	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	LT
2022-01-25	2022-01-01	1	3.634	3.634	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	KG
2022-01-25	2022-01-01	1	0.4	0.4	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	Spotify	Stream	GB
2022-01-25	2022-01-01	1	0.323	0.323	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	SA
2022-01-26	2022-01-02	1	3.706	3.706	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	EG
2022-01-26	2022-01-02	2	0.775	1.549	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Tidal	Stream	EG
2022-01-26	2022-01-02	1	1.72	1.72	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Download	UK
2022-01-26	2022-01-02	1	0.398	0.398	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Spotify	Stream	BG
2022-01-26	2022-01-02	2	0.76	1.52	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	SE
2022-01-26	2022-01-02	1	3.638	3.638	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	BG
